EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0216.771.442,6,2008,84114,MAIN
0216.771.541,6,2008,84115,MAIN
0216.771.640,6,2008,84114,MAIN
0216.771.640,1,2008,56290,MAIN
0216.771.640,1,2008,93110,SECO
0216.771.739,6,2008,84115,MAIN
0216.771.838,6,2008,84114,MAIN
0216.771.937,6,2008,84115,MAIN
0216.772.036,6,2008,84114,MAIN
0216.772.135,6,2008,84115,MAIN
0216.772.234,6,2008,84114,MAIN
0216.772.234,1,2008,37000,MAIN
0216.772.234,1,2008,2100,SECO
0216.772.234,1,2008,56290,SECO
0216.772.234,1,2008,68203,SECO
0216.772.333,6,2008,84115,MAIN
0216.772.432,6,2008,84114,MAIN
0216.772.432,1,2008,37000,MAIN
0216.772.432,1,2008,90042,SECO
0216.772.432,1,2003,90010,MAIN
0216.772.531,6,2008,84115,MAIN
0216.772.630,6,2008,84114,MAIN
0216.772.630,1,2008,37000,MAIN
0216.772.630,1,2008,2100,SECO
0216.772.630,1,2003,90010,MAIN
0216.772.729,6,2008,84115,MAIN
0216.772.828,6,2008,84114,MAIN
0216.772.828,1,2008,2200,MAIN
0216.772.828,1,2008,37000,SECO
0216.772.828,1,2008,46190,SECO
0216.772.828,1,2008,77399,SECO
0216.772.828,1,2008,82990,SECO
0216.772.927,6,2008,84115,MAIN
0216.773.026,6,2008,84114,MAIN
0216.773.026,1,2008,84114,MAIN
0216.773.026,1,2003,75114,MAIN
0216.773.125,6,2008,84115,MAIN
0216.773.125,1,2008,84115,MAIN
0216.773.422,6,2008,84114,MAIN
0216.773.521,6,2008,84115,MAIN
0216.881.904,6,2008,38110,MAIN
0216.881.904,1,2008,38219,MAIN
0216.881.904,1,2008,36000,SECO
0216.881.904,1,2003,90021,MAIN
0216.881.904,1,2003,41000,SECO
0218.023.930,6,2008,94120,MAIN
0218.023.930,6,2003,91120,MAIN
0218.024.029,6,2008,94120,MAIN
0218.024.029,6,2003,91120,MAIN
0218.024.128,6,2008,94120,MAIN
0218.024.128,6,2003,91120,MAIN
0218.024.227,6,2008,94120,MAIN
0218.024.227,6,2003,91120,MAIN
0218.031.848,6,2008,93110,MAIN
0218.031.848,1,2008,93110,MAIN
0218.031.848,1,2008,56301,SECO
0218.031.848,1,2003,92611,MAIN
0218.031.848,1,2003,55401,SECO
0218.239.409,6,2008,38110,MAIN
0218.239.409,1,2008,38219,MAIN
0218.239.409,1,2003,74700,MAIN
0218.426.974,6,2008,38110,MAIN
0218.426.974,1,2008,38110,MAIN
0218.426.974,1,2008,38219,SECO
0218.426.974,1,2003,1410,MAIN
0218.426.974,1,2003,90021,SECO
0218.569.902,6,2008,52220,MAIN
0218.569.902,1,2008,52220,MAIN
0218.569.902,1,2003,63220,MAIN
0218.735.790,6,2008,36000,MAIN
0218.735.790,1,2008,36000,MAIN
0218.735.790,1,2008,42110,SECO
0218.735.790,1,2008,42220,SECO
0218.735.790,1,2003,41000,MAIN
0218.735.790,1,2003,45215,SECO
0218.735.790,1,2003,45230,SECO
0218.843.678,6,2008,52220,MAIN
0218.843.678,1,2008,52220,MAIN
0218.843.678,1,2003,63220,MAIN
0218.843.678,1,2003,63111,SECO
0218.993.039,6,2008,38110,MAIN
0218.993.039,1,2008,38219,MAIN
0218.993.039,1,2008,38323,SECO
0218.993.039,1,2003,90021,MAIN
0218.993.039,1,2003,37200,SECO
0219.198.818,6,2008,38110,MAIN
0219.198.818,1,2008,38222,MAIN
0219.198.818,1,2003,90022,MAIN
0219.274.537,6,2008,93110,MAIN
0219.274.537,1,2008,93110,MAIN
0219.324.522,6,2008,38110,MAIN
0219.324.522,1,2008,38219,MAIN
0219.324.522,1,2003,90021,MAIN
0219.395.192,6,2008,62020,MAIN
0219.395.192,1,2008,63110,MAIN
0219.395.192,1,2003,72300,MAIN
0219.458.837,6,2008,84309,MAIN
0219.458.837,6,2003,75303,MAIN
0219.473.683,6,2008,96032,MAIN
0219.473.683,1,2008,96032,MAIN
0219.473.683,1,2003,93032,MAIN
0219.511.295,6,2008,38110,MAIN
0219.511.295,1,2008,84119,MAIN
0219.511.295,1,2008,35110,SECO
0219.511.295,1,2003,90021,MAIN
0219.511.295,1,2003,40110,SECO
0219.511.295,1,2003,90022,SECO
0219.802.592,6,2008,38110,MAIN
0219.802.592,1,2008,84119,MAIN
0219.802.592,1,2008,84130,SECO
0219.802.592,1,2003,85323,MAIN
0219.805.958,6,2008,96032,MAIN
0219.805.958,1,2008,96032,MAIN
0219.805.958,1,2003,93032,MAIN
0219.808.433,6,2008,35140,MAIN
0220.324.117,6,2008,64200,MAIN
0220.324.117,1,2008,64999,MAIN
0220.324.117,1,2008,64190,SECO
0220.324.117,1,2003,65120,MAIN
0220.574.436,6,2008,38213,MAIN
0220.574.436,1,2008,38219,MAIN
0220.574.436,1,2003,90021,MAIN
0220.587.106,6,2008,94910,MAIN
0220.587.106,6,2003,91310,MAIN
0220.625.708,6,2008,94910,MAIN
0220.625.708,6,2003,91310,MAIN
0220.642.534,6,2008,94910,MAIN
0220.642.534,6,2003,91310,MAIN
0220.660.053,6,2008,94910,MAIN
0220.660.053,6,2003,91310,MAIN
0220.684.106,6,2008,94910,MAIN
0220.684.106,6,2003,91310,MAIN
0220.684.896,6,2008,94910,MAIN
0220.684.896,6,2003,91310,MAIN
0220.685.094,6,2008,94910,MAIN
0220.685.094,6,2003,91310,MAIN
0220.690.440,6,2008,94910,MAIN
0220.690.440,6,2003,91310,MAIN
0220.701.724,6,2008,94910,MAIN
0220.701.724,6,2003,91310,MAIN
0220.701.823,6,2008,94910,MAIN
0220.701.823,6,2003,91310,MAIN
0220.701.922,6,2008,94910,MAIN
0220.701.922,6,2003,91310,MAIN
0220.702.021,6,2008,94910,MAIN
0220.702.021,6,2003,91310,MAIN
0220.702.219,6,2008,94910,MAIN
0220.702.219,6,2003,91310,MAIN
0220.702.318,6,2008,94910,MAIN
0220.702.318,6,2003,91310,MAIN
0220.702.417,6,2008,94910,MAIN
0220.702.417,6,2003,91310,MAIN
0220.702.516,6,2008,94910,MAIN
0220.702.516,6,2003,91310,MAIN
0220.702.615,6,2008,94910,MAIN
0220.702.615,6,2003,91310,MAIN
0220.702.714,6,2008,94910,MAIN
0220.702.714,6,2003,91310,MAIN
0220.703.803,6,2008,94910,MAIN
0220.703.803,6,2003,91310,MAIN
0220.703.902,6,2008,94910,MAIN
0220.703.902,6,2003,91310,MAIN
0220.704.001,6,2008,94910,MAIN
0220.704.001,6,2003,91310,MAIN
0220.704.197,6,2008,94910,MAIN
0220.704.197,6,2003,91310,MAIN
0220.704.494,6,2008,94910,MAIN
0220.704.494,6,2003,91310,MAIN
0220.704.593,6,2008,94910,MAIN
0220.704.593,6,2003,91310,MAIN
0220.704.890,6,2008,94910,MAIN
0220.704.890,6,2003,91310,MAIN
0220.711.226,6,2008,94910,MAIN
0220.711.226,6,2003,91310,MAIN
0220.720.629,6,2008,94910,MAIN
0220.720.629,6,2003,91310,MAIN
0220.720.728,6,2008,94910,MAIN
0220.720.728,6,2003,91310,MAIN
0220.720.827,6,2008,94910,MAIN
0220.720.827,6,2003,91310,MAIN
0220.723.894,6,2008,94910,MAIN
0220.723.894,6,2003,91310,MAIN
0220.723.993,6,2008,94910,MAIN
0220.723.993,6,2003,91310,MAIN
0220.724.389,6,2008,94910,MAIN
0220.724.389,6,2003,91310,MAIN
0220.724.488,6,2008,94910,MAIN
0220.724.587,6,2008,94910,MAIN
0220.724.587,6,2003,91310,MAIN
0220.724.686,6,2008,94910,MAIN
0220.724.686,6,2003,91310,MAIN
0220.724.785,6,2008,94910,MAIN
0220.724.785,6,2003,91310,MAIN
0220.724.884,6,2008,94910,MAIN
0220.724.884,6,2003,91310,MAIN
0220.724.983,6,2008,94910,MAIN
0220.724.983,6,2003,91310,MAIN
0220.725.181,6,2008,94910,MAIN
0220.725.181,6,2003,91310,MAIN
0220.725.280,6,2008,94910,MAIN
0220.725.280,6,2003,91310,MAIN
0220.725.478,6,2008,94910,MAIN
0220.725.478,6,2003,91310,MAIN
0220.725.874,6,2008,94910,MAIN
0220.725.874,6,2003,91310,MAIN
0220.726.072,6,2008,94910,MAIN
0220.726.072,6,2003,91310,MAIN
0220.726.864,6,2008,94910,MAIN
0220.726.864,6,2003,91310,MAIN
0220.727.062,6,2008,94910,MAIN
0220.727.062,6,2003,91310,MAIN
0220.743.096,6,2008,94910,MAIN
0220.743.096,6,2003,91310,MAIN
0220.743.195,6,2008,94910,MAIN
0220.743.195,6,2003,91310,MAIN
0220.743.294,6,2008,94910,MAIN
0220.743.294,6,2003,91310,MAIN
0220.743.492,6,2008,94910,MAIN
0220.743.492,6,2003,91310,MAIN
0220.743.591,6,2008,94910,MAIN
0220.743.591,6,2003,91310,MAIN
0220.743.789,6,2008,94910,MAIN
0220.743.789,6,2003,91310,MAIN
0220.743.987,6,2008,94910,MAIN
0220.743.987,6,2003,91310,MAIN
0220.744.086,6,2008,94910,MAIN
0220.744.086,6,2003,91310,MAIN
0220.744.284,6,2008,94910,MAIN
0220.744.284,6,2003,91310,MAIN
0220.744.581,6,2008,94910,MAIN
0220.744.581,6,2003,91310,MAIN
0220.744.680,6,2008,94910,MAIN
0220.744.680,6,2003,91310,MAIN
0220.744.878,6,2008,94910,MAIN
0220.744.878,6,2003,91310,MAIN
0220.744.977,6,2008,94910,MAIN
0220.744.977,6,2003,91310,MAIN
0220.745.076,6,2008,94910,MAIN
0220.745.076,6,2003,91310,MAIN
0220.745.274,6,2008,94910,MAIN
0220.745.274,6,2003,91310,MAIN
0220.745.571,6,2008,94910,MAIN
0220.745.571,6,2003,91310,MAIN
0220.745.670,6,2008,94910,MAIN
0220.745.670,6,2003,91310,MAIN
0220.745.769,6,2008,94910,MAIN
0220.745.769,6,2003,91310,MAIN
0220.745.868,6,2008,94910,MAIN
0220.745.868,6,2003,91310,MAIN
0220.746.066,6,2008,94910,MAIN
0220.746.066,6,2003,91310,MAIN
0220.746.165,6,2008,94910,MAIN
0220.746.165,6,2003,91310,MAIN
0220.746.363,6,2008,94910,MAIN
0220.746.363,6,2003,91310,MAIN
0220.746.462,6,2008,94910,MAIN
0220.746.561,6,2008,94910,MAIN
0220.746.561,6,2003,91310,MAIN
0220.746.660,6,2008,94910,MAIN
0220.746.660,6,2003,91310,MAIN
0220.746.759,6,2008,94910,MAIN
0220.746.759,6,2003,91310,MAIN
0220.746.957,6,2008,94910,MAIN
0220.746.957,6,2003,91310,MAIN
0220.747.056,6,2008,94910,MAIN
0220.747.056,6,2003,91310,MAIN
0220.747.155,6,2008,94910,MAIN
0220.747.155,6,2003,91310,MAIN
0220.747.254,6,2008,94910,MAIN
0220.747.254,6,2003,91310,MAIN
0220.747.353,6,2008,94910,MAIN
0220.747.353,6,2003,91310,MAIN
0220.747.452,6,2008,94910,MAIN
0220.747.452,6,2003,91310,MAIN
0220.747.551,6,2008,94910,MAIN
0220.747.551,6,2003,91310,MAIN
0220.747.650,6,2008,94910,MAIN
0220.747.650,6,2003,91310,MAIN
0220.747.947,6,2008,94910,MAIN
0220.747.947,6,2003,91310,MAIN
0220.748.046,6,2008,94910,MAIN
0220.748.046,6,2003,91310,MAIN
0220.748.244,6,2008,94910,MAIN
0220.748.244,6,2003,91310,MAIN
0220.748.442,6,2008,94910,MAIN
0220.748.442,6,2003,91310,MAIN
0220.748.739,6,2008,94910,MAIN
0220.748.937,6,2008,94910,MAIN
0220.748.937,6,2003,91310,MAIN
0220.749.036,6,2008,94910,MAIN
0220.749.036,6,2003,91310,MAIN
0220.749.135,6,2008,85599,MAIN
0220.749.135,1,2008,85599,MAIN
0220.749.135,6,2003,80304,MAIN
0220.756.954,6,2008,94910,MAIN
0220.756.954,6,2003,91310,MAIN
0220.757.053,6,2008,94910,MAIN
0220.757.053,6,2003,91310,MAIN
0220.757.152,6,2008,94910,MAIN
0220.757.251,6,2008,94910,MAIN
0220.757.251,6,2003,91310,MAIN
0220.764.971,1,2008,35130,MAIN
0220.764.971,1,2008,35220,SECO
0220.764.971,1,2008,42220,SECO
0220.764.971,1,2008,43211,SECO
0220.764.971,1,2008,71111,SECO
0220.764.971,1,2003,40110,MAIN
0220.764.971,1,2003,28300,SECO
0220.764.971,1,2003,45215,SECO
0220.764.971,1,2003,45310,SECO
0220.764.971,1,2003,74201,SECO
0220.770.218,6,2008,94910,MAIN
0220.770.218,6,2003,91310,MAIN
0220.778.334,6,2008,94910,MAIN
0220.778.334,1,2008,94910,MAIN
0220.778.334,6,2003,91310,MAIN
0220.778.631,6,2008,94910,MAIN
0220.778.631,6,2003,91310,MAIN
0220.778.730,6,2008,94910,MAIN
0220.778.730,6,2003,91310,MAIN
0220.779.126,6,2008,94910,MAIN
0220.779.126,6,2003,91310,MAIN
0220.779.225,6,2008,94910,MAIN
0220.779.225,6,2003,91310,MAIN
0220.794.764,6,2008,94910,MAIN
0220.794.764,6,2003,91310,MAIN
0220.800.506,6,2008,84112,MAIN
0220.800.506,6,2003,75112,MAIN
0220.814.857,6,2008,94910,MAIN
0220.814.857,6,2003,91310,MAIN
0220.815.649,6,2008,94910,MAIN
0220.815.649,1,2008,2200,MAIN
0220.815.649,1,2003,2012,MAIN
0220.815.649,6,2003,91310,MAIN
0220.816.342,6,2008,94910,MAIN
0220.816.342,6,2003,91310,MAIN
0220.818.124,6,2008,94910,MAIN
0220.818.124,6,2003,91310,MAIN
0220.827.824,6,2008,94910,MAIN
0220.827.824,6,2003,91310,MAIN
0220.828.220,6,2008,94910,MAIN
0220.828.220,6,2003,91310,MAIN
0220.852.568,6,2008,94910,MAIN
0220.852.568,6,2003,91310,MAIN
0220.853.954,6,2008,94910,MAIN
0220.853.954,6,2003,91310,MAIN
0220.859.102,6,2008,94910,MAIN
0220.859.102,6,2003,91310,MAIN
0220.866.129,6,2008,94910,MAIN
0220.866.129,6,2003,91310,MAIN
0220.866.228,6,2008,94910,MAIN
0220.866.228,6,2003,91310,MAIN
0220.916.609,6,2008,85311,MAIN
0220.916.609,6,2003,80211,MAIN
0220.971.839,6,2008,94910,MAIN
0220.971.839,6,2003,91310,MAIN
0220.972.235,6,2008,94910,MAIN
0220.972.235,6,2003,91310,MAIN
0220.972.433,6,2008,94910,MAIN
0220.972.433,6,2003,91310,MAIN
0220.972.631,6,2008,94910,MAIN
0220.972.631,6,2003,91310,MAIN
0220.972.928,6,2008,94910,MAIN
0220.972.928,6,2003,91310,MAIN
0220.973.324,6,2008,94910,MAIN
0220.973.324,6,2003,91310,MAIN
0220.973.423,6,2008,94910,MAIN
0220.973.423,6,2003,91310,MAIN
0220.973.621,6,2008,94910,MAIN
0220.973.621,6,2003,91310,MAIN
0220.973.819,6,2008,94910,MAIN
0220.973.819,6,2003,91310,MAIN
0220.974.314,6,2008,94910,MAIN
0220.974.314,6,2003,91310,MAIN
0220.974.413,6,2008,94910,MAIN
0220.974.413,6,2003,91310,MAIN
0220.974.809,6,2008,94910,MAIN
0220.974.809,6,2003,91310,MAIN
0220.974.908,6,2008,94910,MAIN
0220.974.908,6,2003,91310,MAIN
0220.975.304,6,2008,94910,MAIN
0220.975.304,6,2003,91310,MAIN
0220.975.502,6,2008,94910,MAIN
0220.975.502,6,2003,91310,MAIN
0220.975.601,6,2008,94910,MAIN
0220.975.601,6,2003,91310,MAIN
0220.975.896,6,2008,94910,MAIN
0220.975.896,6,2003,91310,MAIN
0220.976.391,6,2008,94910,MAIN
0220.976.391,6,2003,91310,MAIN
0220.976.589,6,2008,94910,MAIN
0220.976.589,6,2003,91310,MAIN
0220.976.688,6,2008,94910,MAIN
0220.976.688,6,2003,91310,MAIN
0220.976.787,6,2008,94910,MAIN
0220.976.787,6,2003,91310,MAIN
0220.977.480,6,2008,94910,MAIN
0220.977.480,6,2003,91310,MAIN
0220.977.777,6,2008,94910,MAIN
0220.977.777,6,2003,91310,MAIN
0220.977.876,6,2008,94910,MAIN
0220.977.876,6,2003,91310,MAIN
0220.977.975,6,2008,94910,MAIN
0220.977.975,6,2003,91310,MAIN
0220.978.173,6,2008,94910,MAIN
0220.978.173,6,2003,91310,MAIN
0220.978.371,6,2008,94910,MAIN
0220.978.371,6,2003,91310,MAIN
0220.978.569,6,2008,94910,MAIN
0220.978.569,6,2003,91310,MAIN
0220.978.668,6,2008,94910,MAIN
0220.978.668,6,2003,91310,MAIN
0220.978.965,6,2008,94910,MAIN
0220.978.965,6,2003,91310,MAIN
0220.979.064,6,2008,94910,MAIN
0220.979.064,6,2003,91310,MAIN
0220.979.262,6,2008,94910,MAIN
0220.979.262,6,2003,91310,MAIN
0220.979.757,6,2008,94910,MAIN
0220.979.757,6,2003,91310,MAIN
0220.979.955,6,2008,94910,MAIN
0220.979.955,6,2003,91310,MAIN
0220.980.054,6,2008,94910,MAIN
0220.980.054,6,2003,91310,MAIN
0220.980.153,6,2008,94910,MAIN
0220.980.153,6,2003,91310,MAIN
0220.980.252,6,2008,94910,MAIN
0220.980.252,6,2003,91310,MAIN
0220.980.351,6,2008,94910,MAIN
0220.980.351,6,2003,91310,MAIN
0220.980.450,6,2008,94910,MAIN
0220.980.450,6,2003,91310,MAIN
0220.980.945,6,2008,94910,MAIN
0220.980.945,6,2003,91310,MAIN
0220.981.242,6,2008,94910,MAIN
0220.981.242,6,2003,91310,MAIN
0220.981.341,6,2008,94910,MAIN
0220.981.341,6,2003,91310,MAIN
0221.000.543,6,2008,94910,MAIN
0221.000.543,6,2003,91310,MAIN
0221.000.642,6,2008,94910,MAIN
0221.000.642,6,2003,91310,MAIN
0221.000.939,6,2008,94910,MAIN
0221.000.939,6,2003,91310,MAIN
0221.001.137,6,2008,94910,MAIN
0221.001.137,6,2003,91310,MAIN
0221.001.335,6,2008,94910,MAIN
0221.001.335,6,2003,91310,MAIN
0221.001.434,6,2008,94910,MAIN
0221.001.434,6,2003,91310,MAIN
0221.001.632,6,2008,94910,MAIN
0221.001.632,6,2003,91310,MAIN
0221.001.830,6,2008,94910,MAIN
0221.001.830,6,2003,91310,MAIN
0221.001.929,6,2008,94910,MAIN
0221.001.929,6,2003,91310,MAIN
0221.002.127,6,2008,94910,MAIN
0221.002.127,6,2003,91310,MAIN
0221.002.226,6,2008,94910,MAIN
0221.002.226,6,2003,91310,MAIN
0221.002.424,6,2008,94910,MAIN
0221.002.424,6,2003,91310,MAIN
0221.002.523,6,2008,94910,MAIN
0221.002.523,6,2003,91310,MAIN
0221.002.622,6,2008,94910,MAIN
0221.002.721,6,2008,94910,MAIN
0221.002.721,6,2003,91310,MAIN
0221.002.820,6,2008,94910,MAIN
0221.002.820,6,2003,91310,MAIN
0221.002.919,6,2008,94910,MAIN
0221.002.919,6,2003,91310,MAIN
0221.003.018,6,2008,94910,MAIN
0221.003.018,6,2003,91310,MAIN
0221.003.117,6,2008,94910,MAIN
0221.003.117,6,2003,91310,MAIN
0221.003.513,6,2008,94910,MAIN
0221.003.513,6,2003,91310,MAIN
0221.008.065,6,2008,94910,MAIN
0221.008.065,6,2003,91310,MAIN
0221.008.164,6,2008,94910,MAIN
0221.008.164,6,2003,91310,MAIN
0221.008.263,6,2008,94910,MAIN
0221.008.263,6,2003,91310,MAIN
0221.043.204,6,2008,94910,MAIN
0221.043.204,6,2003,91310,MAIN
0221.043.303,6,2008,94910,MAIN
0221.043.303,6,2003,91310,MAIN
0221.043.501,6,2008,94910,MAIN
0221.043.501,6,2003,91310,MAIN
0221.044.093,6,2008,94910,MAIN
0221.044.093,6,2003,91310,MAIN
0221.066.166,6,2008,94910,MAIN
0221.066.166,6,2003,91310,MAIN
0222.030.426,1,2008,35130,MAIN
0222.030.426,1,2008,25300,SECO
0222.030.426,1,2008,35220,SECO
0222.030.426,1,2008,43211,SECO
0222.030.426,1,2008,71111,SECO
0222.030.426,1,2003,45215,MAIN
0222.030.426,1,2003,28300,SECO
0222.030.426,1,2003,45310,SECO
0222.030.426,1,2003,74201,SECO
0222.061.110,6,2008,90041,MAIN
0222.116.241,6,2008,38222,MAIN
0222.116.241,1,2008,38222,MAIN
0222.116.241,1,2003,63210,MAIN
0222.116.241,6,2003,75130,MAIN
0222.343.301,1,2008,35110,MAIN
0222.343.301,1,2008,35130,SECO
0222.343.301,1,2008,35220,SECO
0222.343.301,1,2008,42220,SECO
0222.343.301,1,2008,43211,SECO
0222.343.301,1,2008,71111,SECO
0222.343.301,1,2003,40110,MAIN
0222.343.301,1,2003,28300,SECO
0222.343.301,1,2003,45215,SECO
0222.343.301,1,2003,45310,SECO
0222.343.301,1,2003,64200,SECO
0222.343.301,1,2003,74201,SECO
0222.869.673,1,2008,35110,MAIN
0222.869.673,1,2003,40110,MAIN
0222.947.570,6,2008,84120,MAIN
0222.947.570,1,2008,84120,MAIN
0222.947.570,1,2008,82990,SECO
0222.961.725,6,2008,84120,MAIN
0222.961.725,1,2008,46900,MAIN
0222.961.725,1,2008,68201,SECO
0222.961.725,1,2008,68202,SECO
0222.961.725,1,2008,77210,SECO
0222.961.725,1,2008,93126,SECO
0222.961.725,1,2008,93299,SECO
0222.961.725,1,2003,51900,MAIN
0222.961.725,6,2003,75120,MAIN
0223.459.690,6,2008,60200,MAIN
0223.459.690,1,2008,60200,MAIN
0223.459.690,1,2003,92203,MAIN
0223.459.690,6,2003,92203,MAIN
0223.459.789,6,2008,60100,MAIN
0223.459.789,1,2008,61200,MAIN
0223.459.789,1,2003,64200,MAIN
0223.459.789,6,2003,92201,MAIN
0223.944.690,6,2008,84130,MAIN
0223.944.690,1,2008,84130,MAIN
0223.944.690,1,2003,75130,MAIN
0223.967.357,6,2008,92000,MAIN
0223.967.357,1,2008,92000,MAIN
0223.967.357,1,2003,92710,MAIN
0223.967.357,6,2003,92710,MAIN
0224.698.025,6,2008,93110,MAIN
0224.771.467,6,2008,36000,MAIN
0224.771.467,1,2008,36000,MAIN
0224.771.467,1,2008,37000,SECO
0224.771.467,1,2003,41000,MAIN
0224.771.467,6,2003,41000,MAIN
0225.205.492,6,2008,85311,MAIN
0225.205.492,1,2008,85311,MAIN
0225.205.492,1,2008,81210,SECO
0225.205.492,6,2003,80211,MAIN
0225.944.375,6,2008,84130,MAIN
0225.944.375,1,2008,84130,MAIN
0225.944.375,6,2003,75130,MAIN
0227.486.477,6,2008,94110,MAIN
0227.486.477,1,2008,68203,MAIN
0227.486.477,1,2008,41102,SECO
0227.486.477,1,2008,64910,SECO
0227.486.477,1,2008,70220,SECO
0227.486.477,1,2003,74879,MAIN
0227.579.618,6,2008,84130,MAIN
0227.579.618,6,2003,75130,MAIN
0227.581.301,6,2008,68202,MAIN
0227.581.301,1,2008,68202,MAIN
0227.581.301,1,2003,74401,MAIN
0227.581.301,6,2003,70202,MAIN
0228.413.323,6,2008,93110,MAIN
0228.413.323,1,2008,93110,MAIN
0228.413.323,1,2003,92611,MAIN
0228.618.706,6,2008,38110,MAIN
0228.618.706,1,2008,81290,MAIN
0228.618.706,1,2003,74700,MAIN
0229.068.864,6,2008,84130,MAIN
0229.068.864,1,2008,36000,MAIN
0229.068.864,1,2008,84119,SECO
0229.068.864,1,2003,41000,MAIN
0229.921.078,1,2008,35130,MAIN
0229.921.078,1,2008,35220,SECO
0229.921.078,1,2003,40110,MAIN
0229.921.078,1,2003,28300,SECO
0229.921.078,1,2003,45215,SECO
0229.921.078,1,2003,45310,SECO
0229.921.078,1,2003,74201,SECO
0230.132.005,6,2008,36000,MAIN
0230.132.005,1,2008,36000,MAIN
0230.132.005,1,2003,41000,MAIN
0230.132.005,6,2003,41000,MAIN
0230.614.926,6,2008,84130,MAIN
0230.614.926,6,2003,75130,MAIN
0231.550.084,6,2008,68202,MAIN
0231.550.084,1,2008,62030,MAIN
0231.550.084,1,2008,84119,SECO
0231.550.084,6,2003,70202,MAIN
0231.884.636,6,2008,84115,MAIN
0231.907.895,6,2008,84120,MAIN
0231.907.895,1,2008,84120,MAIN
0231.907.895,6,2003,75120,MAIN
0231.999.254,6,2008,84115,MAIN
0232.987.862,1,2008,94120,MAIN
0232.987.862,1,2008,56102,SECO
0232.987.862,1,2008,68204,SECO
0232.987.862,1,2003,85110,MAIN
0232.988.060,6,2008,86101,MAIN
0232.988.060,1,2008,86101,MAIN
0232.988.060,1,2008,86220,SECO
0232.988.060,1,2003,85110,MAIN
0232.988.060,6,2003,85110,MAIN
0233.210.764,6,2008,87901,MAIN
0233.605.692,6,2008,87301,MAIN
0233.605.692,1,2008,87301,MAIN
0233.605.692,1,2003,85315,MAIN
0233.884.123,1,2008,84112,MAIN
0233.884.123,1,2008,36000,SECO
0233.884.123,1,2003,75112,MAIN
0233.884.123,1,2003,41000,SECO
0235.058.615,6,2008,94910,MAIN
0235.058.615,6,2003,91310,MAIN
0235.998.030,6,2008,85609,MAIN
0236.363.165,6,2008,78100,MAIN
0236.363.165,1,2008,78100,MAIN
0236.363.165,6,2003,74501,MAIN
0236.506.487,1,2008,64929,MAIN
0236.506.487,1,2003,65222,MAIN
0236.506.685,6,2008,84120,MAIN
0236.506.685,1,2008,68311,MAIN
0236.506.685,1,2003,75120,MAIN
0236.506.685,6,2003,75120,MAIN
0236.916.956,6,2008,84120,MAIN
0236.916.956,1,2008,39000,MAIN
0236.916.956,1,2003,90032,MAIN
0236.916.956,6,2003,75120,MAIN
0237.086.311,6,2008,86101,MAIN
0237.086.311,1,2008,52210,MAIN
0237.086.311,1,2008,68203,SECO
0237.086.311,1,2003,63210,MAIN
0237.086.311,1,2003,70203,SECO
0237.224.881,6,2008,86101,MAIN
0237.224.881,1,2008,86101,MAIN
0237.224.881,1,2008,56101,SECO
0237.224.881,1,2008,68203,SECO
0237.224.881,1,2008,86220,SECO
0237.224.881,1,2008,87301,SECO
0237.224.881,1,2003,85110,MAIN
0237.224.881,1,2003,55301,SECO
0239.025.519,1,2008,10110,MAIN
0239.025.519,1,2003,15111,MAIN
0239.843.188,6,2008,78100,MAIN
0239.843.188,6,2003,74501,MAIN
0239.946.326,6,2008,87101,MAIN
0240.277.017,6,2008,68202,MAIN
0240.277.017,1,2008,68202,MAIN
0240.277.017,1,2003,70111,MAIN
0240.277.017,6,2003,70202,MAIN
0240.678.477,6,2008,62020,MAIN
0240.678.477,1,2008,62090,MAIN
0240.678.477,6,2003,72100,MAIN
0240.682.437,6,2008,84112,MAIN
0240.682.437,1,2008,84111,MAIN
0240.682.437,1,2003,75111,MAIN
0240.682.635,6,2008,84112,MAIN
0240.682.635,1,2008,84112,MAIN
0240.682.833,6,2008,84112,MAIN
0240.682.833,1,2008,84112,MAIN
0240.682.833,6,2003,75112,MAIN
0240.714.012,6,2008,94120,MAIN
0240.714.012,6,2003,91120,MAIN
0240.748.753,6,2008,94110,MAIN
0240.748.753,6,2003,91110,MAIN
0240.750.139,6,2008,94120,MAIN
0240.750.139,6,2003,91120,MAIN
0240.750.832,1,2008,94120,MAIN
0241.087.857,6,2008,94910,MAIN
0241.087.857,6,2003,91310,MAIN
0241.087.956,6,2008,94910,MAIN
0241.087.956,6,2003,91310,MAIN
0241.088.055,6,2008,94910,MAIN
0241.088.055,6,2003,91310,MAIN
0241.098.844,6,2008,84130,MAIN
0241.098.844,1,2008,43999,MAIN
0241.098.844,1,2008,64200,SECO
0241.098.844,1,2008,68203,SECO
0241.098.844,1,2008,84119,SECO
0241.098.844,1,2008,96032,SECO
0241.098.844,1,2003,45250,MAIN
0241.152.589,6,2008,94910,MAIN
0241.152.589,6,2003,91310,MAIN
0241.152.688,6,2008,94910,MAIN
0241.152.688,6,2003,91310,MAIN
0241.152.787,6,2008,94910,MAIN
0241.152.787,6,2003,91310,MAIN
0241.154.371,6,2008,94910,MAIN
0241.154.371,6,2003,91310,MAIN
0241.170.605,6,2008,94910,MAIN
0241.170.605,6,2003,91310,MAIN
0241.347.282,6,2008,38110,MAIN
